Date,T2M_West,PRCP_West,T2M_DEV_West,PRCP_DEV_West,T2M_Sarawak,PRCP_Sarawak,T2M_DEV_Sarawak,PRCP_DEV_Sarawak,T2M_Sabah,PRCP_Sabah,T2M_DEV_Sabah,PRCP_DEV_Sabah,T2M_NAT,PRCP_NAT,T2M_DEV_NAT,PRCP_DEV_NAT
2012-03,25.724259259259256,232.23277777777778,-0.3891910331384061,38.6635769980507,24.37688888888889,340.79422222222223,-0.36322807017543823,47.94890058479535,24.391153846153845,227.23307692307694,-0.3469230769230798,38.49746963562754,26.899010416666666,178.18661458333335,-0.1880564692982496,47.761419956140344
2012-04,26.32462962962963,219.8614814814815,-0.43002923976608187,12.85748538011697,24.59777777777778,311.07733333333334,-0.4938713450292376,35.72374269005849,24.85923076923077,258.58384615384614,-0.43700404858299535,75.24165991902831,27.62484375,151.18375,-0.3247889254385967,18.89079769736844
2012-05,26.504814814814814,211.25277777777777,-0.45166666666666444,5.185077972709536,25.009777777777778,155.44133333333332,-0.3478830409356739,-101.70318128654975,24.982307692307693,200.0057692307692,-0.5454655870445322,-14.953016194332008,28.031875,182.72151041666666,-0.40075109649123064,23.617768640350874
2012-06,26.353888888888886,99.33611111111111,-0.11304093567251883,-79.93671539961014,24.77577777777778,156.14866666666666,-0.16966081871344585,-99.79849122807019,24.705000000000002,142.93384615384613,-0.30838056680161685,-74.9069230769231,28.006874999999997,120.80927083333334,-0.1505866228070225,-49.37929276315789
2012-07,25.727037037037036,164.97648148148147,-0.42374269005847864,-8.316374269005877,24.154222222222224,303.6933333333333,-0.593298245614033,75.52876023391812,24.271153846153844,288.0361538461538,-0.45163967611336275,57.0681983805668,27.430729166666666,182.23578124999997,-0.4089418859649143,4.254424342105239
2012-08,25.99925925925926,172.1587037037037,-0.10702729044833958,-36.65656920077973,24.604000000000003,253.93222222222224,-0.1831228070175399,-20.724233918128647,24.69538461538462,171.87923076923076,-0.1167611336032337,-63.31147773279355,27.56713541666667,143.19182291666667,-0.12394462719298005,-38.008229166666666
2012-09,25.81,214.23037037037037,-0.2813157894736875,-8.069454191033145,24.772444444444446,143.83955555555556,-0.06348538011695837,-116.56276023391811,24.447307692307692,260.3180769230769,-0.43176113360323853,28.2145748987854,27.347395833333334,180.06885416666668,-0.2869517543859672,-14.194734100877184
2012-10,25.879814814814814,224.87314814814815,-0.20448343079922182,-48.38547758284605,24.490222222222222,363.4766666666667,-0.27902923976608207,43.46073684210529,24.536923076923078,239.93807692307695,-0.3250607287449405,-18.068117408906858,27.360781250000002,200.07182291666666,-0.2238843201754328,-36.3220422149123
2012-11,25.927592592592593,300.80018518518517,0.13029239766082057,-103.52032163742689,24.535555555555554,470.3248888888889,-0.15301754385965083,95.62705263157892,24.626923076923074,368.1519230769231,-0.1847975708502041,96.12461538461537,27.125312500000003,236.63625000000002,-0.13868695175438006,-86.26565789473688
2012-12,25.393333333333334,462.72592592592594,0.09833333333333272,74.22774853801167,24.521555555555555,374.7073333333334,-0.0303976608187142,-37.02236257309937,24.638461538461538,228.3826923076923,0.02661943319838045,-73.61663967611338,26.954322916666666,394.14078125,0.25667214912280656,60.17506030701753
2013-01,25.18537037037037,185.35333333333332,0.10590643274853662,-45.62362573099415,24.389333333333333,257.762,0.009847953216372218,-166.65157894736842,24.106923076923074,292.1,-0.11702429149797666,-29.34544534412953,26.45177083333333,179.0803125,0.23074013157894413,-32.34320175438597
2013-02,25.18648148148148,270.1237037037037,-0.2142300194931792,137.3738888888889,24.49111111111111,423.96066666666667,0.0600935672514602,127.23501754385961,24.331923076923076,179.73999999999998,0.07085020242914908,-6.891923076923092,26.316197916666667,231.31984375000002,-0.05177357456140541,123.3199451754386
