Date,Open,High,Low,Close,Adj Close,Volume
2019-10-24,537.0,537.0,537.0,537.0,537.0,0
2019-10-25,537.75,537.75,537.75,537.75,537.75,0
2019-10-28,537.75,537.75,537.75,537.75,537.75,0
2019-10-29,538.5,538.5,538.5,538.5,538.5,0
2019-10-30,540.0,540.0,540.0,540.0,540.0,0
2019-10-31,540.0,540.0,540.0,540.0,540.0,0
2019-11-01,589.5,589.5,589.5,589.5,589.5,0
2019-11-04,607.75,607.75,607.75,607.75,607.75,40
2019-11-05,605.25,605.25,605.25,605.25,605.25,0
2019-11-06,615.5,615.5,615.5,615.5,615.5,0
2019-11-07,609.0,609.0,609.0,609.0,609.0,0
2019-11-08,617.25,617.25,617.25,617.25,617.25,0
2019-11-11,627.25,627.25,627.25,627.25,627.25,0
2019-11-12,623.25,623.25,623.25,623.25,623.25,80
2019-11-13,619.5,619.5,619.5,619.5,619.5,0
2019-11-14,621.75,621.75,621.75,621.75,621.75,0
2019-11-15,618.0,618.0,618.0,618.0,618.0,0
2019-11-18,620.75,620.75,620.75,620.75,620.75,0
2019-11-19,623.0,623.0,623.0,623.0,623.0,0
2019-11-20,628.75,628.75,628.75,628.75,628.75,0
2019-11-21,626.5,626.5,626.5,626.5,626.5,0
2019-11-22,632.5,632.5,632.5,632.5,632.5,0
2019-11-25,631.25,631.25,631.25,631.25,631.25,0
2019-11-26,628.5,628.5,628.5,628.5,628.5,0
2019-11-27,628.75,628.75,628.75,628.75,628.75,0
2019-11-29,629.75,630.0,629.75,630.0,630.0,0
2019-12-02,653.75,653.75,653.75,653.75,653.75,0
2019-12-03,657.75,657.75,657.75,657.75,657.75,0
2019-12-04,662.5,662.5,662.5,662.5,662.5,0
2019-12-05,672.25,672.25,672.25,672.25,672.25,0
2019-12-06,681.75,681.75,681.75,681.75,681.75,0
2019-12-09,690.0,690.0,690.0,690.0,690.0,0
2019-12-10,690.25,690.25,690.25,690.25,690.25,0
2019-12-11,686.0,686.0,686.0,686.0,686.0,0
2019-12-12,689.0,689.0,689.0,689.0,689.0,0
2019-12-13,685.0,685.0,685.0,685.0,685.0,0
2019-12-16,688.0,688.0,688.0,688.0,688.0,0
2019-12-17,688.0,688.0,688.0,688.0,688.0,0
2019-12-18,686.0,686.0,686.0,686.0,686.0,0
2019-12-19,687.5,687.5,687.5,687.5,687.5,0
2019-12-20,690.5,690.5,690.5,690.5,690.5,0
2019-12-23,690.25,690.25,690.25,690.25,690.25,0
2019-12-24,691.0,691.0,691.0,691.0,691.0,0
2019-12-26,695.0,695.0,695.0,695.0,695.0,0
2019-12-27,697.5,697.5,697.5,697.5,697.5,0
2019-12-30,699.0,699.0,699.0,699.0,699.0,0
2019-12-31,698.5,698.5,698.5,698.5,698.5,0
2020-01-02,766.0,766.0,766.0,766.0,766.0,140
2020-01-03,760.5,760.5,760.5,760.5,760.5,0
2020-01-06,743.0,743.0,743.0,743.0,743.0,0
2020-01-07,744.25,744.25,744.25,744.25,744.25,46
2020-01-08,742.25,742.25,742.25,742.25,742.25,0
2020-01-09,757.75,757.75,757.75,757.75,757.75,0
2020-01-10,763.0,763.0,763.0,763.0,763.0,0
2020-01-13,758.25,758.25,758.25,758.25,758.25,0
2020-01-14,745.75,745.75,745.75,745.75,745.75,0
2020-01-15,735.25,735.25,735.25,735.25,735.25,0
2020-01-16,728.75,728.75,728.75,728.75,728.75,0
2020-01-17,723.25,723.25,723.25,723.25,723.25,0
2020-01-21,730.75,730.75,728.5,728.5,728.5,0
2020-01-22,735.25,735.25,735.25,735.25,735.25,0
2020-01-23,732.25,732.25,732.25,732.25,732.25,0
2020-01-24,728.5,728.5,728.5,728.5,728.5,0
2020-01-27,728.5,728.5,728.5,728.5,728.5,0
2020-01-28,714.5,714.5,714.5,714.5,714.5,0
2020-01-29,720.0,720.0,720.0,720.0,720.0,0
2020-01-30,718.0,718.0,718.0,718.0,718.0,0
2020-01-31,717.5,717.5,717.5,717.5,717.5,10
2020-02-03,635.5,635.5,635.5,635.5,635.5,0
2020-02-04,647.5,647.5,647.5,647.5,647.5,0
2020-02-05,676.75,676.75,676.75,676.75,676.75,30
2020-02-06,686.0,686.0,686.0,686.0,686.0,26
2020-02-07,677.25,677.25,677.25,677.25,677.25,0
2020-02-10,664.75,664.75,664.75,664.75,664.75,0
2020-02-11,655.75,655.75,655.75,655.75,655.75,0
2020-02-12,658.75,658.75,658.75,658.75,658.75,0
2020-02-13,645.75,645.75,645.75,645.75,645.75,0
2020-02-14,650.25,650.25,650.25,650.25,650.25,0
2020-02-18,649.25,649.25,647.25,647.25,647.25,0
2020-02-19,638.0,638.0,638.0,638.0,638.0,0
2020-02-20,640.5,640.5,640.5,640.5,640.5,0
2020-02-21,642.25,642.25,642.25,642.25,642.25,0
2020-02-24,636.5,636.5,636.5,636.5,636.5,0
2020-02-25,631.5,631.5,631.5,631.5,631.5,0
2020-02-26,630.5,630.5,630.5,630.5,630.5,0
2020-02-27,631.75,631.75,631.75,631.75,631.75,0
2020-02-28,630.0,630.0,630.0,630.0,630.0,236
2020-03-02,551.75,551.75,551.75,551.75,551.75,0
2020-03-03,565.0,565.0,565.0,565.0,565.0,45
2020-03-04,592.75,592.75,592.75,592.75,592.75,0
2020-03-05,600.75,600.75,600.75,600.75,600.75,0
2020-03-06,584.75,584.75,584.75,584.75,584.75,120
2020-03-09,560.5,560.5,560.5,560.5,560.5,0
2020-03-10,560.0,560.0,560.0,560.0,560.0,0
2020-03-11,561.75,561.75,561.75,561.75,561.75,0
2020-03-12,548.5,548.5,548.5,548.5,548.5,0
2020-03-13,546.75,546.75,546.75,546.75,546.75,0
2020-03-16,537.75,537.75,537.75,537.75,537.75,0
2020-03-17,540.0,540.0,540.0,540.0,540.0,0
2020-03-18,537.0,537.0,537.0,537.0,537.0,0
2020-03-19,533.0,533.0,533.0,533.0,533.0,0
2020-03-20,538.5,538.5,538.5,538.5,538.5,0
2020-03-23,537.5,537.5,537.5,537.5,537.5,0
2020-03-24,541.5,541.5,541.5,541.5,541.5,0
2020-03-25,543.75,543.75,543.75,543.75,543.75,0
2020-03-26,543.5,543.5,543.5,543.5,543.5,0
2020-03-27,545.75,545.75,545.75,545.75,545.75,0
2020-03-30,546.25,546.25,546.25,546.25,546.25,0
2020-03-31,546.0,546.0,546.0,546.0,546.0,80
2020-04-01,535.75,535.75,535.75,535.75,535.75,0
2020-04-02,523.75,523.75,523.75,523.75,523.75,0
2020-04-03,514.0,514.0,514.0,514.0,514.0,0
2020-04-06,512.5,512.5,512.5,512.5,512.5,0
2020-04-07,527.0,527.0,527.0,527.0,527.0,40
2020-04-08,534.75,534.75,534.75,534.75,534.75,0
2020-04-09,527.0,527.0,527.0,527.0,527.0,0
2020-04-13,521.75,521.75,521.75,521.75,521.75,0
2020-04-14,522.0,522.0,522.0,522.0,522.0,0
2020-04-15,522.25,522.25,522.25,522.25,522.25,0
2020-04-16,516.0,516.0,516.0,516.0,516.0,0
2020-04-17,519.5,519.5,519.5,519.5,519.5,0
2020-04-20,518.0,518.0,518.0,518.0,518.0,0
2020-04-21,504.0,504.0,504.0,504.0,504.0,0
2020-04-22,504.5,504.5,504.5,504.5,504.5,0
2020-04-23,508.5,508.5,508.5,508.5,508.5,0
2020-04-24,506.0,506.0,506.0,506.0,506.0,0
2020-04-27,503.75,503.75,503.75,503.75,503.75,0
2020-04-28,503.75,503.75,503.75,503.75,503.75,0
2020-04-29,504.0,504.0,504.0,504.0,504.0,0
2020-04-30,504.75,504.75,504.75,504.75,504.75,0
2020-05-01,481.0,481.0,481.0,481.0,481.0,0
2020-05-04,456.5,456.5,456.5,456.5,456.5,0
2020-05-05,457.5,457.5,457.5,457.5,457.5,0
2020-05-06,452.5,452.5,452.5,452.5,452.5,0
2020-05-07,452.5,452.5,452.5,452.5,452.5,0
2020-05-08,467.0,467.0,467.0,467.0,467.0,0
2020-05-11,467.0,467.0,467.0,467.0,467.0,0
2020-05-12,459.5,459.5,459.5,459.5,459.5,0
2020-05-13,465.5,465.5,465.5,465.5,465.5,0
2020-05-14,465.25,465.25,465.25,465.25,465.25,0
2020-05-15,472.5,472.5,472.5,472.5,472.5,0
2020-05-18,478.0,478.0,478.0,478.0,478.0,0
2020-05-19,482.5,482.5,482.5,482.5,482.5,0
2020-05-20,480.25,480.25,480.25,480.25,480.25,0
2020-05-21,483.75,483.75,483.75,483.75,483.75,0
2020-05-22,481.0,481.0,481.0,481.0,481.0,0
2020-05-26,481.0,481.0,481.0,481.0,481.0,0
2020-05-27,486.0,486.0,486.0,486.0,486.0,0
2020-05-28,485.75,485.75,485.75,485.75,485.75,0
2020-05-29,486.25,486.25,486.25,486.25,486.25,0
2020-06-01,527.75,527.75,527.75,527.75,527.75,0
2020-06-02,543.0,543.0,543.0,543.0,543.0,0
2020-06-03,559.0,559.0,559.0,559.0,559.0,0
2020-06-04,543.5,543.5,543.5,543.5,543.5,10
2020-06-05,548.5,548.5,548.5,548.5,548.5,0
2020-06-08,548.5,548.5,548.5,548.5,548.5,0
2020-06-09,556.0,556.0,556.0,556.0,556.0,0
2020-06-10,548.0,548.0,548.0,548.0,548.0,0
2020-06-11,552.5,552.5,552.5,552.5,552.5,0
2020-06-12,549.0,549.0,549.0,549.0,549.0,0
2020-06-15,542.5,542.5,542.5,542.5,542.5,0
2020-06-16,551.0,551.0,551.0,551.0,551.0,0
2020-06-17,551.0,551.0,551.0,551.0,551.0,0
2020-06-18,550.25,551.5,550.25,551.5,551.5,0
2020-06-19,560.75,560.75,560.75,560.75,560.75,0
2020-06-22,558.75,558.75,558.75,558.75,558.75,0
2020-06-23,560.25,560.25,560.25,560.25,560.25,0
2020-06-24,558.5,558.5,558.5,558.5,558.5,0
2020-06-25,556.75,556.75,556.75,556.75,556.75,0
2020-06-26,555.75,555.75,555.75,555.75,555.75,0
2020-06-29,555.0,555.0,555.0,555.0,555.0,0
2020-06-30,554.5,554.5,554.5,554.5,554.5,0
2020-07-01,541.75,541.75,541.75,541.75,541.75,0
2020-07-02,549.25,549.25,549.25,549.25,549.25,0
2020-07-06,555.75,555.75,555.75,555.75,555.75,0
2020-07-07,550.75,550.75,550.75,550.75,550.75,0
2020-07-08,557.75,557.75,557.75,557.75,557.75,0
2020-07-09,557.75,557.75,557.75,557.75,557.75,0
2020-07-10,558.25,558.25,558.25,558.25,558.25,0
2020-07-13,561.75,561.75,561.75,561.75,561.75,0
2020-07-14,571.0,571.0,571.0,571.0,571.0,0
2020-07-15,578.5,578.5,578.5,578.5,578.5,0
2020-07-16,577.25,577.25,577.25,577.25,577.25,0
2020-07-17,587.0,587.0,587.0,587.0,587.0,0
2020-07-20,592.0,592.0,592.0,592.0,592.0,0
2020-07-21,590.5,590.5,590.5,590.5,590.5,0
2020-07-22,592.0,592.0,592.0,592.0,592.0,0
2020-07-23,595.25,595.25,595.25,595.25,595.25,0
2020-07-24,598.75,598.75,598.75,598.75,598.75,0
2020-07-27,594.25,594.25,594.25,594.25,594.25,0
2020-07-28,592.25,592.25,592.25,592.25,592.25,0
2020-07-29,593.25,593.25,593.25,593.25,593.25,0
2020-07-30,593.5,593.5,593.5,593.5,593.5,0
2020-07-31,593.5,593.5,593.5,593.5,593.5,0
2020-08-03,640.0,640.0,640.0,640.0,640.0,0
2020-08-04,650.5,650.5,650.5,650.5,650.5,0
2020-08-05,642.0,642.0,642.0,642.0,642.0,0
2020-08-06,653.25,653.25,653.25,653.25,653.25,0
2020-08-07,651.75,651.75,651.75,651.75,651.75,0
2020-08-10,642.5,642.5,642.5,642.5,642.5,0
2020-08-11,631.5,631.5,631.5,631.5,631.5,0
2020-08-12,637.75,637.75,637.75,637.75,637.75,0
2020-08-13,642.75,642.75,642.75,642.75,642.75,0
2020-08-14,639.0,639.0,639.0,639.0,639.0,0
2020-08-17,643.5,643.5,643.5,643.5,643.5,0
2020-08-18,646.75,646.75,646.75,646.75,646.75,0
2020-08-19,649.5,649.5,649.5,649.5,649.5,0
2020-08-20,649.5,649.5,649.5,649.5,649.5,0
2020-08-21,645.25,645.25,645.25,645.25,645.25,0
2020-08-24,644.0,644.0,644.0,644.0,644.0,0
2020-08-25,642.0,642.0,642.0,642.0,642.0,0
2020-08-26,643.0,643.0,643.0,643.0,643.0,0
2020-08-27,644.0,644.0,644.0,644.0,644.0,0
2020-08-28,644.75,644.75,644.75,644.75,644.75,0
2020-08-31,644.75,644.75,644.75,644.75,644.75,0
2020-09-01,667.75,667.75,667.75,667.75,667.75,0
2020-09-02,673.75,673.75,673.75,673.75,673.75,0
2020-09-03,691.5,691.5,691.5,691.5,691.5,0
2020-09-04,679.0,679.0,679.0,679.0,679.0,0
2020-09-08,683.5,683.5,683.5,683.5,683.5,0
2020-09-09,672.75,672.75,672.75,672.75,672.75,0
2020-09-10,673.5,673.5,673.5,673.5,673.5,0
2020-09-11,674.0,674.0,674.0,674.0,674.0,0
2020-09-14,686.5,686.5,686.5,686.5,686.5,0
2020-09-15,693.5,693.5,693.5,693.5,693.5,0
2020-09-16,693.5,693.5,693.5,693.5,693.5,0
2020-09-17,700.25,700.5,700.25,700.5,700.5,0
2020-09-18,712.5,712.5,712.5,712.5,712.5,0
2020-09-21,706.75,706.75,706.75,706.75,706.75,0
2020-09-22,701.5,701.5,701.5,701.5,701.5,0
2020-09-23,694.0,694.0,694.0,694.0,694.0,0
2020-09-24,687.5,687.5,687.5,687.5,687.5,0
2020-09-25,690.5,690.5,690.5,690.5,690.5,0
2020-09-28,690.5,690.5,690.5,690.5,690.5,0
2020-09-29,689.5,689.5,689.5,689.5,689.5,0
2020-09-30,688.75,688.75,688.75,688.75,688.75,0
2020-10-01,668.5,668.5,668.5,668.5,668.5,0
2020-10-02,648.0,648.0,648.0,648.0,648.0,0
2020-10-05,651.5,651.5,651.5,651.5,651.5,0
2020-10-06,672.75,672.75,672.75,672.75,672.75,68
2020-10-07,681.0,681.0,681.0,681.0,681.0,0
2020-10-08,684.5,684.5,684.5,684.5,684.5,0
2020-10-09,688.5,688.5,688.5,688.5,688.5,0
2020-10-12,702.5,702.5,702.5,702.5,702.5,0
2020-10-13,702.25,702.25,702.25,702.25,702.25,0
2020-10-14,700.5,700.5,700.5,700.5,700.5,0
2020-10-15,691.75,691.75,691.75,691.75,691.75,0
2020-10-16,691.5,691.5,691.5,691.5,691.5,0
2020-10-19,682.5,682.5,682.5,682.5,682.5,0
2020-10-20,690.0,690.0,690.0,690.0,690.0,0
2020-10-21,692.5,692.5,692.5,692.5,692.5,0
2020-10-22,696.0,696.0,696.0,696.0,696.0,0
2020-10-23,696.0,696.0,696.0,696.0,696.0,0
2020-10-26,701.25,701.25,701.25,701.25,701.25,0
2020-10-27,701.25,701.25,701.25,701.25,701.25,0
2020-10-28,701.0,701.0,701.0,701.0,701.0,0
2020-10-29,701.0,701.0,701.0,701.0,701.0,0
2020-10-30,700.5,700.5,700.5,700.5,700.5,343
2020-11-02,707.0,707.0,707.0,707.0,707.0,0
2020-11-03,726.25,726.25,726.25,726.25,726.25,0
2020-11-04,729.25,729.25,729.25,729.25,729.25,0
2020-11-05,754.0,754.0,754.0,754.0,754.0,0
2020-11-06,752.25,752.25,752.25,752.25,752.25,0
2020-11-09,763.25,763.25,763.25,763.25,763.25,0
2020-11-10,769.5,769.5,769.5,769.5,769.5,0
2020-11-11,784.25,784.25,784.25,784.25,784.25,0
2020-11-12,789.0,789.0,789.0,789.0,789.0,0
2020-11-13,788.0,788.0,788.0,788.0,788.0,0
2020-11-16,787.5,787.5,787.5,787.5,787.5,0
2020-11-17,788.0,788.0,788.0,788.0,788.0,0
2020-11-18,797.5,797.5,797.5,797.5,797.5,0
2020-11-19,795.75,795.75,795.75,795.75,795.75,0
2020-11-20,791.75,791.75,791.75,791.75,791.75,0
2020-11-23,794.5,794.5,794.5,794.5,794.5,0
2020-11-24,789.75,789.75,789.75,789.75,789.75,0
2020-11-25,791.75,791.75,791.75,791.75,791.75,0
2020-11-27,792.5,792.5,792.5,792.5,792.5,0
2020-11-30,792.25,792.25,792.25,792.25,792.25,160
2020-12-01,812.75,812.75,812.75,812.75,812.75,160
2020-12-02,805.25,805.25,805.25,805.25,805.25,0
2020-12-03,807.0,807.0,807.0,807.0,807.0,0
2020-12-04,829.5,829.5,829.5,829.5,829.5,0
2020-12-07,818.75,818.75,818.75,818.75,818.75,0
2020-12-08,814.25,814.25,814.25,814.25,814.25,0
2020-12-09,813.5,813.5,813.5,813.5,813.5,0
2020-12-10,821.5,821.5,821.5,821.5,821.5,0
2020-12-11,823.25,823.25,823.25,823.25,823.25,0
2020-12-14,831.5,831.5,831.5,831.5,831.5,0
2020-12-15,829.25,829.25,829.25,829.25,829.25,0
2020-12-16,831.75,831.75,831.75,831.75,831.75,0
2020-12-17,834.0,834.0,834.0,834.0,834.0,0
2020-12-18,841.0,841.0,841.0,841.0,841.0,0
2020-12-21,837.25,837.25,837.25,837.25,837.25,0
2020-12-22,837.0,837.0,837.0,837.0,837.0,0
2020-12-23,844.75,844.75,844.75,844.75,844.75,0
2020-12-24,847.0,847.0,847.0,847.0,847.0,0
2020-12-28,845.75,845.75,845.75,845.75,845.75,0
2020-12-29,846.25,846.25,846.25,846.25,846.25,0
2020-12-30,847.25,847.25,847.25,847.25,847.25,0
2020-12-31,847.75,847.75,847.75,847.75,847.75,0
2021-01-04,915.0,915.0,915.0,915.0,915.0,0
2021-01-05,919.5,919.5,919.5,919.5,919.5,0
2021-01-06,945.25,945.25,945.25,945.25,945.25,0
2021-01-07,934.0,934.0,934.0,934.0,934.0,0
2021-01-08,932.5,932.5,932.5,932.5,932.5,0
2021-01-11,927.25,927.25,927.25,927.25,927.25,0
2021-01-12,906.0,906.0,906.0,906.0,906.0,0
2021-01-13,908.25,908.25,908.25,908.25,908.25,0
2021-01-14,886.75,886.75,886.75,886.75,886.75,0
2021-01-15,874.75,874.75,874.75,874.75,874.75,0
2021-01-19,868.25,868.25,868.25,868.25,868.25,0
2021-01-20,864.0,864.0,864.0,864.0,864.0,0
2021-01-21,869.75,869.75,869.75,869.75,869.75,0
2021-01-22,869.5,869.5,869.5,869.5,869.5,0
2021-01-25,867.0,867.0,867.0,867.0,867.0,0
2021-01-26,868.0,868.0,868.0,868.0,868.0,0
2021-01-27,871.25,871.25,871.25,871.25,871.25,0
2021-01-28,871.25,871.25,871.25,871.25,871.25,0
2021-01-29,872.5,872.5,872.5,872.5,872.5,20
2021-02-01,845.75,845.75,845.75,845.75,845.75,0
2021-02-02,823.25,823.25,823.25,823.25,823.25,0
2021-02-03,786.75,786.75,786.75,786.75,786.75,0
2021-02-04,801.5,801.5,801.5,801.5,801.5,0
2021-02-05,807.25,807.25,807.25,807.25,807.25,0
2021-02-08,818.25,818.25,818.25,818.25,818.25,0
2021-02-09,841.0,841.0,841.0,841.0,841.0,0
2021-02-10,851.25,851.25,851.25,851.25,851.25,0
2021-02-11,839.25,839.25,839.25,839.25,839.25,0
2021-02-12,839.25,839.25,839.25,839.25,839.25,0
2021-02-16,866.75,866.75,866.75,866.75,866.75,0
2021-02-17,876.5,876.5,876.5,876.5,876.5,0
2021-02-18,863.0,863.0,863.0,863.0,863.0,0
2021-02-19,865.25,865.25,865.25,865.25,865.25,0
2021-02-22,867.0,867.0,867.0,867.0,867.0,0
2021-02-23,874.0,874.0,874.0,874.0,874.0,0
2021-02-24,873.0,873.0,873.0,873.0,873.0,0
2021-02-25,876.75,876.75,876.75,876.75,876.75,0
2021-02-26,876.0,876.0,876.0,876.0,876.0,0
2021-03-01,891.5,891.5,891.5,891.5,891.5,0
2021-03-02,881.75,881.75,881.75,881.75,881.75,0
2021-03-03,890.5,890.5,890.5,890.5,890.5,0
2021-03-04,899.75,899.75,899.75,899.75,899.75,0
2021-03-05,898.75,898.75,898.75,898.75,898.75,86
2021-03-08,922.25,922.25,922.25,922.25,922.25,0
2021-03-09,923.25,923.25,923.25,923.25,923.25,0
2021-03-10,933.25,933.25,933.25,933.25,933.25,0
2021-03-11,947.5,947.5,947.5,947.5,947.5,0
2021-03-12,958.25,958.25,958.25,958.25,958.25,0
2021-03-15,962.25,962.25,962.25,962.25,962.25,0
2021-03-16,946.75,946.75,946.75,946.75,946.75,0
2021-03-17,950.75,950.75,950.75,950.75,950.75,0
2021-03-18,937.25,937.25,937.25,937.25,937.25,0
2021-03-19,929.25,929.25,929.25,929.25,929.25,0
2021-03-22,940.0,940.0,940.0,940.0,940.0,0
2021-03-23,946.25,946.25,946.25,946.25,946.25,0
2021-03-24,944.75,944.75,944.75,944.75,944.75,0
2021-03-25,941.25,941.25,941.25,941.25,941.25,0
2021-03-26,933.5,933.5,933.5,933.5,933.5,0
2021-03-29,935.5,935.5,935.5,935.5,935.5,0
2021-03-30,931.75,931.75,931.75,931.75,931.75,0
2021-03-31,932.0,932.0,932.0,932.0,932.0,155
2021-04-01,883.0,883.0,883.0,883.0,883.0,0
2021-04-05,883.25,883.25,883.25,883.25,883.25,0
2021-04-06,897.75,897.75,897.75,897.75,897.75,35
2021-04-07,906.75,906.75,906.75,906.75,906.75,0
2021-04-08,893.25,893.25,893.25,893.25,893.25,0
2021-04-09,886.75,886.75,886.75,886.75,886.75,0
2021-04-12,868.0,868.0,868.0,868.0,868.0,0
2021-04-13,879.25,879.25,879.25,879.25,879.25,0
2021-04-14,880.25,880.25,880.25,880.25,880.25,0
2021-04-15,890.25,890.25,890.25,890.25,890.25,0
2021-04-16,904.75,904.75,904.75,904.75,904.75,0
2021-04-19,903.75,903.75,903.75,903.75,903.75,0
2021-04-20,913.5,913.5,913.5,913.5,913.5,0
2021-04-21,920.75,920.75,920.75,920.75,920.75,0
2021-04-22,927.75,927.75,927.75,927.75,927.75,0
2021-04-23,924.25,924.25,924.25,924.25,924.25,0
2021-04-26,922.75,922.75,922.75,922.75,922.75,0
2021-04-27,929.25,929.25,929.25,929.25,929.25,0
2021-04-28,926.0,926.0,926.0,926.0,926.0,0
2021-04-29,926.0,926.0,926.0,926.0,926.0,0
2021-04-30,925.25,925.25,925.25,925.25,925.25,50
2021-05-03,962.75,962.75,962.75,962.75,962.75,0
2021-05-04,958.75,958.75,958.75,958.75,958.75,0
2021-05-05,956.5,956.5,956.5,956.5,956.5,0
2021-05-06,991.25,991.25,991.25,991.25,991.25,0
2021-05-07,1029.0,1029.0,1029.0,1029.0,1029.0,0
2021-05-10,1019.25,1019.25,1019.25,1019.25,1019.25,0
2021-05-11,1014.0,1014.0,1014.0,1014.0,1014.0,22
2021-05-12,1036.0,1036.0,1036.0,1036.0,1036.0,0
2021-05-13,1036.0,1036.0,1036.0,1036.0,1036.0,0
2021-05-14,1036.0,1036.0,1036.0,1036.0,1036.0,0
2021-05-17,1029.25,1029.25,1029.25,1029.25,1029.25,0
2021-05-18,1056.25,1056.25,1056.25,1056.25,1056.25,0
2021-05-19,1039.5,1039.5,1039.5,1039.5,1039.5,0
2021-05-20,1020.25,1020.25,1020.25,1020.25,1020.25,0
2021-05-21,1010.25,1010.25,1010.25,1010.25,1010.25,0
2021-05-24,1003.75,1003.75,1003.75,1003.75,1003.75,0
2021-05-25,1010.75,1010.75,1010.75,1010.75,1010.75,0
2021-05-26,1010.75,1010.75,1010.75,1010.75,1010.75,0
2021-05-27,1006.5,1006.5,1006.5,1006.5,1006.5,0
2021-05-28,1009.0,1009.0,1009.0,1009.0,1009.0,20
2021-06-01,936.25,936.25,936.25,936.25,936.25,62
2021-06-02,982.5,982.5,982.5,982.5,982.5,0
2021-06-03,995.0,995.0,995.0,995.0,995.0,0
2021-06-04,989.0,989.0,989.0,989.0,989.0,0
2021-06-07,989.0,989.0,989.0,989.0,989.0,0
2021-06-08,976.5,976.5,976.5,976.5,976.5,0
2021-06-09,945.0,945.0,945.0,945.0,945.0,0
2021-06-10,940.5,940.5,940.5,940.5,940.5,0
2021-06-11,912.5,912.5,912.5,912.5,912.5,0
2021-06-14,873.25,873.25,873.25,873.25,873.25,0
2021-06-15,897.75,897.75,897.75,897.75,897.75,0
2021-06-16,879.75,879.75,879.75,879.75,879.75,0
2021-06-17,875.0,875.0,875.0,875.0,875.0,0
2021-06-18,879.25,879.25,879.25,879.25,879.25,0
2021-06-21,875.75,875.75,875.75,875.75,875.75,0
2021-06-22,875.75,875.75,875.75,875.75,875.75,0
2021-06-23,878.5,878.5,878.5,878.5,878.5,0
2021-06-24,877.0,877.0,877.0,877.0,877.0,0
2021-06-25,882.0,882.0,882.0,882.0,882.0,0
2021-06-28,881.75,881.75,881.75,881.75,881.75,0
2021-06-29,882.75,882.75,882.75,882.75,882.75,0
2021-06-30,883.25,883.25,883.25,883.25,883.25,0
2021-07-01,882.75,882.75,882.75,882.75,882.75,0
2021-07-02,900.5,900.5,900.5,900.5,900.5,0
2021-07-06,917.25,917.25,917.25,917.25,917.25,80
2021-07-07,905.75,905.75,905.75,905.75,905.75,0
2021-07-08,898.0,898.0,898.0,898.0,898.0,0
2021-07-09,915.25,915.25,915.25,915.25,915.25,0
2021-07-12,913.5,913.5,913.5,913.5,913.5,0
2021-07-13,929.0,929.0,929.0,929.0,929.0,0
2021-07-14,934.5,934.5,934.5,934.5,934.5,0
2021-07-15,953.75,953.75,953.75,953.75,953.75,0
2021-07-16,956.25,956.25,956.25,956.25,956.25,0
2021-07-19,956.0,956.0,956.0,956.0,956.0,0
2021-07-20,956.0,956.0,956.0,956.0,956.0,0
2021-07-21,953.75,953.75,953.75,953.75,953.75,0
2021-07-22,952.5,952.5,952.5,952.5,952.5,0
2021-07-23,963.0,963.0,963.0,963.0,963.0,0
2021-07-26,969.0,969.0,969.0,969.0,969.0,0
2021-07-27,970.75,970.75,970.75,970.75,970.75,0
2021-07-28,966.75,966.75,966.75,966.75,966.75,0
2021-07-29,969.5,969.5,969.5,969.5,969.5,0
2021-07-30,968.75,968.75,968.75,968.75,968.75,80
2021-08-02,958.0,958.0,958.0,958.0,958.0,0
2021-08-03,962.25,962.25,962.25,962.25,962.25,0
2021-08-04,992.0,992.0,992.0,992.0,992.0,0
2021-08-05,979.5,979.5,979.5,979.5,979.5,0
2021-08-06,993.75,993.75,993.75,993.75,993.75,0
2021-08-09,981.25,981.25,981.25,981.25,981.25,0
2021-08-10,981.25,981.25,981.25,981.25,981.25,0
2021-08-11,1029.0,1029.0,1029.0,1029.0,1029.0,0
2021-08-12,1025.5,1025.5,1025.5,1025.5,1025.5,30
2021-08-13,1029.25,1029.25,1029.25,1029.25,1029.25,0
2021-08-16,1034.75,1034.75,1034.75,1034.75,1034.75,0
2021-08-17,1030.5,1030.5,1030.5,1030.5,1030.5,0
2021-08-18,1019.5,1019.5,1019.5,1019.5,1019.5,0
2021-08-19,1013.0,1013.0,1013.0,1013.0,1013.0,0
2021-08-20,1015.5,1015.5,1015.5,1015.5,1015.5,0
2021-08-23,1019.75,1019.75,1019.75,1019.75,1019.75,0
2021-08-24,1019.75,1019.75,1019.75,1019.75,1019.75,0
2021-08-25,1022.75,1022.75,1022.75,1022.75,1022.75,0
2021-08-26,1024.5,1024.5,1024.5,1024.5,1024.5,0
2021-08-27,1023.0,1023.0,1023.0,1023.0,1023.0,0
2021-08-30,1022.5,1022.5,1022.5,1022.5,1022.5,0
2021-08-31,1022.5,1022.5,1022.5,1022.5,1022.5,0
2021-09-01,996.75,996.75,996.75,996.75,996.75,0
2021-09-02,1009.75,1009.75,1009.75,1009.75,1009.75,1000
2021-09-03,1024.5,1024.5,1024.5,1024.5,1024.5,0
2021-09-07,1042.25,1042.25,1042.25,1042.25,1042.25,30
2021-09-08,1055.5,1055.5,1055.5,1055.5,1055.5,0
2021-09-09,1042.75,1042.75,1042.75,1042.75,1042.75,0
2021-09-10,1025.25,1025.25,1025.25,1025.25,1025.25,0
2021-09-13,1030.75,1030.75,1030.75,1030.75,1030.75,0
